Effect of carbon nanotubes modified with different concentrations of rare earth lanthanum on the mechanical and tribological properties of epoxy composites,单壁碳纳米管,药学,[],"['Journal', 'of', 'Composite', 'Materials']",2021-07-01,外文期刊,,
Understanding water slippage through carbon nanotubes.,单壁碳纳米管,药学,[''],"['Physical', 'chemistry', 'chemical', 'physics', ':', 'PCCP']",2021-06-30,外文期刊,,
Influence of Torsional Strains on the Band Structure of Carbon Nanotubes according to the Cylindrical Waves Method,单壁碳纳米管,药学,[],"['Russian', 'Journal', 'of', 'Inorganic', 'Chemistry']",2021-06-29,外文期刊,,
Effects of heat treatment and carbon nanotubes content on microstructure and mechanical properties of CNTs/Ti–Mo–Nb–Al–Si composites,单壁碳纳米管,药学,[''],"['Applied', 'Physics', 'A']",2021-06-25,外文期刊,,
Growing carbon nanotubes on continuous carbon fibers to produce composites with improved interfacial properties: A step towards commercial production and application,单壁碳纳米管,药学,[''],"['Composites', 'Science', 'and', 'Technology']",2021-06-24,外文期刊,,
Growth of carbon nanotubes inside porous anodic alumina membranes: Simulation and experiment,单壁碳纳米管,药学,[''],"['International', 'Journal', 'of', 'Heat', 'and', 'Mass', 'Transfer']",2021-06-24,外文期刊,,
Advances of microwave plasma-enhanced chemical vapor deposition in fabrication of carbon nanotubes: a review,单壁碳纳米管,药学,[''],"['Journal', 'of', 'Materials', 'Science']",2021-06-24,外文期刊,,
Green synthesis of carbon nanotubes impregnated with metallic nanoparticles: Characterization and application in glyphosate adsorption,单壁碳纳米管,计算机软件及计算机应用,[''],['Chemosphere'],2021-10-14,外文期刊,,
An innovative and simple all electrochemical approach to functionalize electrodes with a carbon nanotubes/polypyrrole molecularly imprinted nanocomposite and its application for sulfamethoxazole analysis,单壁碳纳米管,计算机软件及计算机应用,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-10-01,外文期刊,,
"Joule-heatable bird-nest-bioinspired/carbon nanotubes-modified sepiolite porous ceramics: An efficient, sturdy, and continuous strategy for oil recovery",单壁碳纳米管,计算机软件及计算机应用,[''],"['Journal', 'of', 'Hazardous', 'Materials']",2021-09-05,外文期刊,,
A g-C3N4 self-templated preparation of N-doped carbon nanosheets@Co-Co3O4/Carbon nanotubes as high-rate lithium-ion batteries’ anode materials,单壁碳纳米管,计算机软件及计算机应用,[''],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-09-01,外文期刊,,
Bioaccumulation and ecotoxicological responses of clams exposed to terbium and carbon nanotubes: Comparison between native (Ruditapes decussatus) and invasive (Ruditapes philippinarum) species,单壁碳纳米管,计算机软件及计算机应用,[''],"['Science', 'of', 'the', 'Total', 'Environment']",2021-08-25,外文期刊,,
Synthesis of ultralight three-dimensional nitrogen-doped reduced graphene oxide/multi-walled carbon nanotubes/zinc ferrite composite aerogel for highly efficient electromagnetic wave absorption,单壁碳纳米管,计算机软件及计算机应用,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-08-15,外文期刊,,
Interwoven scaffolded porous titanium oxide nanocubes/carbon nanotubes framework for high-performance sodium-ion battery,单壁碳纳米管,计算机软件及计算机应用,[''],"['Journal', 'of', 'Energy', 'Chemistry']",2021-08-01,外文期刊,,
Carbon Nanotubes for Energy and Environmental Applications,单壁碳纳米管,计算机软件及计算机应用,[],"['Apple', 'Academic', 'Press']",2021-07-30,外文图书,,
Co0.85Se hollow polyhedrons entangled by carbon nanotubes as a high-performance cathode for magnesium secondary batteries,单壁碳纳米管,计算机软件及计算机应用,[],"['Chemical', 'Engineering', 'Journal']",2021-07-20,外文期刊,,
A non-local modeling for the influence of fluid forces on vibration characteristics of carbon nanotubes,单壁碳纳米管,计算机软件及计算机应用,[],"['Materials', 'Science', '&', 'Engineering', 'B']",2021-07-20,外文期刊,,
Easy-handling carbon nanotubes decorated poly(arylene ether nitrile)@tannic acid/carboxylated chitosan nanofibrous composite absorbent for efficient removal of methylene blue and congo red,单壁碳纳米管,计算机软件及计算机应用,[''],"['Colloids', 'and', 'Surfaces', 'A:', 'Physicochemical', 'and', 'Engineering', 'Aspects']",2021-07-20,外文期刊,,
Nonlinear free and forced vibration of carbon nanotubes conveying magnetic nanoflow and subjected to a longitudinal magnetic field using stress-driven nonlocal integral model,单壁碳纳米管,计算机软件及计算机应用,[],"['Thin-Walled', 'Structures']",2021-07-20,外文期刊,,
Boosting the lithium storage performance of tin dioxide by carbon nanotubes supporting and surface engineering,单壁碳纳米管,计算机软件及计算机应用,[''],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-07-18,外文期刊,,
Magnetic recyclable carbon nanotubes and its demulsification performance in oily wastewater,单壁碳纳米管,计算机软件及计算机应用,[''],"['Separation', 'Science', 'and', 'Technology']",2021-07-18,外文期刊,,
Study on the Effect of Reduction Temperature on the Catalytic Activity of Fe-Mo/Al2O3 Catalyst and the Microstructure of Carbon Nanotubes,单壁碳纳米管,计算机软件及计算机应用,[],"['Materials', 'Science', 'Forum']",2021-07-18,外文期刊,,
Carbon nanotubes-interconnected heterostructural FeP/Ni2P nanospindles as efficient and stable electrocatalysts for oxygen evolution reaction,单壁碳纳米管,计算机软件及计算机应用,[''],"['Journal', 'of', 'Alloys', 'and', 'Compounds']",2021-07-18,外文期刊,,
Stability and electronic properties of α/β-Mo6S6 nanowires encapsulated inside carbon nanotubes,单壁碳纳米管,计算机软件及计算机应用,[''],"['Physica', 'E:', 'Low-dimensional', 'Systems', 'and', 'Nanostructures']",2021-07-18,外文期刊,,
Development of piezoresistive cement-based sensor using recycled waste glass cullets coated with carbon nanotubes,单壁碳纳米管,计算机软件及计算机应用,[],"['Journal', 'of', 'Cleaner', 'Production']",2021-07-18,外文期刊,,
Temperature and size-dependent modeling for predicting mechanical properties of carbon nanotubes,单壁碳纳米管,计算机软件及计算机应用,[],"['Applied', 'Mathematical', 'Modelling']",2021-07-18,外文期刊,,
Estimation of carbon nanotubes and their applications as reinforcing composite materials–An engineering review,单壁碳纳米管,计算机软件及计算机应用,[],"['Composite', 'Structures']",2021-07-18,外文期刊,,
Green synthesis of carbon nanotubes impregnated with metallic nanoparticles: Characterization and application in glyphosate adsorption,单壁碳纳米管,数学,[''],['Chemosphere'],2021-10-14,外文期刊,,
Synthesis of ultralight three-dimensional nitrogen-doped reduced graphene oxide/multi-walled carbon nanotubes/zinc ferrite composite aerogel for highly efficient electromagnetic wave absorption,单壁碳纳米管,数学,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-08-15,外文期刊,,
Carbon Nanotubes for Energy and Environmental Applications,单壁碳纳米管,数学,[],"['Apple', 'Academic', 'Press']",2021-07-30,外文图书,,
Nonlinear free and forced vibration of carbon nanotubes conveying magnetic nanoflow and subjected to a longitudinal magnetic field using stress-driven nonlocal integral model,单壁碳纳米管,数学,[],"['Thin-Walled', 'Structures']",2021-07-20,外文期刊,,
Carbon nanotubes-interconnected heterostructural FeP/Ni2P nanospindles as efficient and stable electrocatalysts for oxygen evolution reaction,单壁碳纳米管,数学,[''],"['Journal', 'of', 'Alloys', 'and', 'Compounds']",2021-07-18,外文期刊,,
Stability and electronic properties of α/β-Mo6S6 nanowires encapsulated inside carbon nanotubes,单壁碳纳米管,数学,[''],"['Physica', 'E:', 'Low-dimensional', 'Systems', 'and', 'Nanostructures']",2021-07-18,外文期刊,,
Temperature and size-dependent modeling for predicting mechanical properties of carbon nanotubes,单壁碳纳米管,数学,[],"['Applied', 'Mathematical', 'Modelling']",2021-07-18,外文期刊,,
Estimation of carbon nanotubes and their applications as reinforcing composite materials–An engineering review,单壁碳纳米管,数学,[],"['Composite', 'Structures']",2021-07-18,外文期刊,,
Construction of wood-based cellulose micro-framework composite form-stable multifunctional materials with thermal and electrical response via incorporating erythritol-urea (thiourea)-carbon nanotubes,单壁碳纳米管,数学,[],"['International', 'Journal', 'of', 'Biological', 'Macromolecules']",2021-07-18,外文期刊,,
Regulating the interfacial reaction between carbon nanotubes and aluminum via copper nano decoration,单壁碳纳米管,数学,[''],"['Materials', 'Science', '&', 'Engineering', 'A']",2021-07-13,外文期刊,,
An eclectic approach to monitor and manage the disposal of carbon nanotubes.,单壁碳纳米管,数学,[],"['Environmental', 'monitoring', 'and', 'assessment']",2021-07-07,外文期刊,,
Effect of the selective localization of carbon nanotubes and phase domain in immiscible blends on tunable microwave dielectric properties,单壁碳纳米管,数学,[''],"['Composites', 'Science', 'and', 'Technology']",2021-07-05,外文期刊,,
Experimental study and molecular dynamics simulation of carbon nanotubes diffusion,单壁碳纳米管,数学,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-07-01,外文期刊,,
Effect of carbon nanotubes modified with different concentrations of rare earth lanthanum on the mechanical and tribological properties of epoxy composites,单壁碳纳米管,数学,[],"['Journal', 'of', 'Composite', 'Materials']",2021-07-01,外文期刊,,
Understanding water slippage through carbon nanotubes.,单壁碳纳米管,数学,[''],"['Physical', 'chemistry', 'chemical', 'physics', ':', 'PCCP']",2021-06-30,外文期刊,,
Influence of Torsional Strains on the Band Structure of Carbon Nanotubes according to the Cylindrical Waves Method,单壁碳纳米管,数学,[],"['Russian', 'Journal', 'of', 'Inorganic', 'Chemistry']",2021-06-29,外文期刊,,
Effects of heat treatment and carbon nanotubes content on microstructure and mechanical properties of CNTs/Ti–Mo–Nb–Al–Si composites,单壁碳纳米管,数学,[''],"['Applied', 'Physics', 'A']",2021-06-25,外文期刊,,
Growing carbon nanotubes on continuous carbon fibers to produce composites with improved interfacial properties: A step towards commercial production and application,单壁碳纳米管,数学,[''],"['Composites', 'Science', 'and', 'Technology']",2021-06-24,外文期刊,,
Growth of carbon nanotubes inside porous anodic alumina membranes: Simulation and experiment,单壁碳纳米管,数学,[''],"['International', 'Journal', 'of', 'Heat', 'and', 'Mass', 'Transfer']",2021-06-24,外文期刊,,
Advances of microwave plasma-enhanced chemical vapor deposition in fabrication of carbon nanotubes: a review,单壁碳纳米管,数学,[''],"['Journal', 'of', 'Materials', 'Science']",2021-06-24,外文期刊,,
Green synthesis of carbon nanotubes impregnated with metallic nanoparticles: Characterization and application in glyphosate adsorption,单壁碳纳米管,电信技术,[''],['Chemosphere'],2021-10-14,外文期刊,,
An innovative and simple all electrochemical approach to functionalize electrodes with a carbon nanotubes/polypyrrole molecularly imprinted nanocomposite and its application for sulfamethoxazole analysis,单壁碳纳米管,电信技术,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-10-01,外文期刊,,
"Joule-heatable bird-nest-bioinspired/carbon nanotubes-modified sepiolite porous ceramics: An efficient, sturdy, and continuous strategy for oil recovery",单壁碳纳米管,电信技术,[''],"['Journal', 'of', 'Hazardous', 'Materials']",2021-09-05,外文期刊,,
A g-C3N4 self-templated preparation of N-doped carbon nanosheets@Co-Co3O4/Carbon nanotubes as high-rate lithium-ion batteries’ anode materials,单壁碳纳米管,电信技术,[''],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-09-01,外文期刊,,
Bioaccumulation and ecotoxicological responses of clams exposed to terbium and carbon nanotubes: Comparison between native (Ruditapes decussatus) and invasive (Ruditapes philippinarum) species,单壁碳纳米管,电信技术,[''],"['Science', 'of', 'the', 'Total', 'Environment']",2021-08-25,外文期刊,,
Synthesis of ultralight three-dimensional nitrogen-doped reduced graphene oxide/multi-walled carbon nanotubes/zinc ferrite composite aerogel for highly efficient electromagnetic wave absorption,单壁碳纳米管,电信技术,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-08-15,外文期刊,,
Interwoven scaffolded porous titanium oxide nanocubes/carbon nanotubes framework for high-performance sodium-ion battery,单壁碳纳米管,电信技术,[''],"['Journal', 'of', 'Energy', 'Chemistry']",2021-08-01,外文期刊,,
Carbon Nanotubes for Energy and Environmental Applications,单壁碳纳米管,电信技术,[],"['Apple', 'Academic', 'Press']",2021-07-30,外文图书,,
Co0.85Se hollow polyhedrons entangled by carbon nanotubes as a high-performance cathode for magnesium secondary batteries,单壁碳纳米管,电信技术,[],"['Chemical', 'Engineering', 'Journal']",2021-07-20,外文期刊,,
A non-local modeling for the influence of fluid forces on vibration characteristics of carbon nanotubes,单壁碳纳米管,电信技术,[],"['Materials', 'Science', '&', 'Engineering', 'B']",2021-07-20,外文期刊,,
Easy-handling carbon nanotubes decorated poly(arylene ether nitrile)@tannic acid/carboxylated chitosan nanofibrous composite absorbent for efficient removal of methylene blue and congo red,单壁碳纳米管,电信技术,[''],"['Colloids', 'and', 'Surfaces', 'A:', 'Physicochemical', 'and', 'Engineering', 'Aspects']",2021-07-20,外文期刊,,
Nonlinear free and forced vibration of carbon nanotubes conveying magnetic nanoflow and subjected to a longitudinal magnetic field using stress-driven nonlocal integral model,单壁碳纳米管,电信技术,[],"['Thin-Walled', 'Structures']",2021-07-20,外文期刊,,
Boosting the lithium storage performance of tin dioxide by carbon nanotubes supporting and surface engineering,单壁碳纳米管,电信技术,[''],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-07-18,外文期刊,,
Magnetic recyclable carbon nanotubes and its demulsification performance in oily wastewater,单壁碳纳米管,电信技术,[''],"['Separation', 'Science', 'and', 'Technology']",2021-07-18,外文期刊,,
Study on the Effect of Reduction Temperature on the Catalytic Activity of Fe-Mo/Al2O3 Catalyst and the Microstructure of Carbon Nanotubes,单壁碳纳米管,电信技术,[],"['Materials', 'Science', 'Forum']",2021-07-18,外文期刊,,
Carbon nanotubes-interconnected heterostructural FeP/Ni2P nanospindles as efficient and stable electrocatalysts for oxygen evolution reaction,单壁碳纳米管,电信技术,[''],"['Journal', 'of', 'Alloys', 'and', 'Compounds']",2021-07-18,外文期刊,,
Stability and electronic properties of α/β-Mo6S6 nanowires encapsulated inside carbon nanotubes,单壁碳纳米管,电信技术,[''],"['Physica', 'E:', 'Low-dimensional', 'Systems', 'and', 'Nanostructures']",2021-07-18,外文期刊,,
Development of piezoresistive cement-based sensor using recycled waste glass cullets coated with carbon nanotubes,单壁碳纳米管,电信技术,[],"['Journal', 'of', 'Cleaner', 'Production']",2021-07-18,外文期刊,,
Temperature and size-dependent modeling for predicting mechanical properties of carbon nanotubes,单壁碳纳米管,电信技术,[],"['Applied', 'Mathematical', 'Modelling']",2021-07-18,外文期刊,,
Estimation of carbon nanotubes and their applications as reinforcing composite materials–An engineering review,单壁碳纳米管,电信技术,[],"['Composite', 'Structures']",2021-07-18,外文期刊,,
Green synthesis of carbon nanotubes impregnated with metallic nanoparticles: Characterization and application in glyphosate adsorption,new insights,材料科学,[''],['Chemosphere'],2021-10-14,外文期刊,,
An innovative and simple all electrochemical approach to functionalize electrodes with a carbon nanotubes/polypyrrole molecularly imprinted nanocomposite and its application for sulfamethoxazole analysis,new insights,材料科学,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-10-01,外文期刊,,
"Joule-heatable bird-nest-bioinspired/carbon nanotubes-modified sepiolite porous ceramics: An efficient, sturdy, and continuous strategy for oil recovery",new insights,材料科学,[''],"['Journal', 'of', 'Hazardous', 'Materials']",2021-09-05,外文期刊,,
A g-C3N4 self-templated preparation of N-doped carbon nanosheets@Co-Co3O4/Carbon nanotubes as high-rate lithium-ion batteries’ anode materials,new insights,材料科学,[''],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-09-01,外文期刊,,
Bioaccumulation and ecotoxicological responses of clams exposed to terbium and carbon nanotubes: Comparison between native (Ruditapes decussatus) and invasive (Ruditapes philippinarum) species,new insights,材料科学,[''],"['Science', 'of', 'the', 'Total', 'Environment']",2021-08-25,外文期刊,,
Synthesis of ultralight three-dimensional nitrogen-doped reduced graphene oxide/multi-walled carbon nanotubes/zinc ferrite composite aerogel for highly efficient electromagnetic wave absorption,new insights,材料科学,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-08-15,外文期刊,,
Interwoven scaffolded porous titanium oxide nanocubes/carbon nanotubes framework for high-performance sodium-ion battery,new insights,材料科学,[''],"['Journal', 'of', 'Energy', 'Chemistry']",2021-08-01,外文期刊,,
Carbon Nanotubes for Energy and Environmental Applications,new insights,材料科学,[],"['Apple', 'Academic', 'Press']",2021-07-30,外文图书,,
Co0.85Se hollow polyhedrons entangled by carbon nanotubes as a high-performance cathode for magnesium secondary batteries,new insights,材料科学,[],"['Chemical', 'Engineering', 'Journal']",2021-07-20,外文期刊,,
A non-local modeling for the influence of fluid forces on vibration characteristics of carbon nanotubes,new insights,材料科学,[],"['Materials', 'Science', '&', 'Engineering', 'B']",2021-07-20,外文期刊,,
Easy-handling carbon nanotubes decorated poly(arylene ether nitrile)@tannic acid/carboxylated chitosan nanofibrous composite absorbent for efficient removal of methylene blue and congo red,new insights,材料科学,[''],"['Colloids', 'and', 'Surfaces', 'A:', 'Physicochemical', 'and', 'Engineering', 'Aspects']",2021-07-20,外文期刊,,
Nonlinear free and forced vibration of carbon nanotubes conveying magnetic nanoflow and subjected to a longitudinal magnetic field using stress-driven nonlocal integral model,new insights,材料科学,[],"['Thin-Walled', 'Structures']",2021-07-20,外文期刊,,
Boosting the lithium storage performance of tin dioxide by carbon nanotubes supporting and surface engineering,new insights,材料科学,[''],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-07-18,外文期刊,,
Magnetic recyclable carbon nanotubes and its demulsification performance in oily wastewater,new insights,材料科学,[''],"['Separation', 'Science', 'and', 'Technology']",2021-07-18,外文期刊,,
Study on the Effect of Reduction Temperature on the Catalytic Activity of Fe-Mo/Al2O3 Catalyst and the Microstructure of Carbon Nanotubes,new insights,材料科学,[],"['Materials', 'Science', 'Forum']",2021-07-18,外文期刊,,
Carbon nanotubes-interconnected heterostructural FeP/Ni2P nanospindles as efficient and stable electrocatalysts for oxygen evolution reaction,new insights,材料科学,[''],"['Journal', 'of', 'Alloys', 'and', 'Compounds']",2021-07-18,外文期刊,,
Stability and electronic properties of α/β-Mo6S6 nanowires encapsulated inside carbon nanotubes,new insights,材料科学,[''],"['Physica', 'E:', 'Low-dimensional', 'Systems', 'and', 'Nanostructures']",2021-07-18,外文期刊,,
Development of piezoresistive cement-based sensor using recycled waste glass cullets coated with carbon nanotubes,new insights,材料科学,[],"['Journal', 'of', 'Cleaner', 'Production']",2021-07-18,外文期刊,,
Temperature and size-dependent modeling for predicting mechanical properties of carbon nanotubes,new insights,材料科学,[],"['Applied', 'Mathematical', 'Modelling']",2021-07-18,外文期刊,,
Estimation of carbon nanotubes and their applications as reinforcing composite materials–An engineering review,new insights,材料科学,[],"['Composite', 'Structures']",2021-07-18,外文期刊,,
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,new insights,化学,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,new insights,化学,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,new insights,化学,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
Co@CNT复合电磁波吸收剂的制备及其吸波性能,new insights,化学,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,new insights,化学,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,new insights,化学,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
[C2MIM]+在碳纳米管中结构和性质的理论研究,new insights,化学,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
金属有机框架衍生纳米孔碳材料的研究进展,new insights,化学,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,new insights,化学,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
电刺激控制释放地塞米松导电生物膜的制备与性能,new insights,化学,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
同济大学团队实现多项导电材料折叠突破,new insights,化学,['麻省'],中国航空报,2021-11-16,报纸,,7
电化学方法制备碳纳米管/金属复合材料研究进展,new insights,化学,"['张晓蕊', '郭佳', '丁连帅', '李海霞', '贾洪生', '', '于喜彬', '宋振兴']",电镀与精饰,2021-11-15,期刊,,132
探索催化“黑匣子”,new insights,化学,['常理'],经济日报,2021-11-14,报纸,,13
化学反应过程，这样精准调控,new insights,化学,['喻思南'],人民日报,2021-11-11,报纸,,9
T6热处理对1.0%CNTs@TiO2/2024复合材料腐蚀性能研究,new insights,化学,"['曹泽宇', '闫洪']",精密成形工程,2021-11-10,期刊,,7
反应器加装侧进气口对碳纳米管纤维运动的影响,new insights,化学,"['刘宏霞', '吴丽莉', '陈廷']",纺织导报,2021-11-08,期刊,,
基于拟薄水铝石胶粘的三元铁基催化剂制备高密度、低成本多壁碳纳米管的研究,new insights,化学,"['谢宝东', '刘等等', '朱玉莲']",广东化工,2021-10-30,期刊,,44
CNT纱线传感器配置算法在健康监测中的应用,new insights,化学,"['孙佳鑫', '万振凯']",兵器材料科学与工程,2021-10-29,期刊,,20
在水系锌电池中通过孔相双调控实现碳纳米管@硒化镍的快速动力学活化（英文）,new insights,化学,"['梅豪', '张昊兵', '李紫祎', '张玲', '鲁效庆', '', '徐奔', '孙道峰']",Science China Materials,2021-10-28,期刊,,13
碳纳米管改性连续纤维增强树脂基复合材料层间性能的研究进展,new insights,化学,"['蒋彩', '车辙', '邢飞', '王绍凯', '李敏']",复合材料学报,2021-10-28,期刊,,213
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,new insights,有机化工,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,new insights,有机化工,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
论道“芯”发展  洞见“芯”趋势,new insights,有机化工,[],东莞日报,2021-12-01,报纸,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,new insights,有机化工,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
CO2等离子体改性多壁碳纳米管对沥青基炭材料微结构及性能影响,new insights,有机化工,"['张作钦', '潘贵翔', '李杰', '陈欢', '李豪', '', '阴国锋']",铁道标准设计,2021-11-25,期刊,,29
碳纳米管补强丁苯橡胶/聚氯乙烯共混物的研究,new insights,有机化工,"['樊文礼', '刘奕麟', '瞿金磊', '张保岗', '刘莉']",橡胶工业,2021-11-25,期刊,,
Co@CNT复合电磁波吸收剂的制备及其吸波性能,new insights,有机化工,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,new insights,有机化工,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
空天电传输用聚酰亚胺改性与优化研究进展,new insights,有机化工,"['王健', '肖若凡', '刘人郢', '平安', '刘继奎', '', '李庆民']",航空学报,2021-11-23,期刊,,40
电化学制备碳纳米管负载镍-铁氢氧化物电极检测尿素,new insights,有机化工,"['李堃', '苏敏', '杨倩', '李玥祺', '于浩']",分析试验室,2021-11-23,期刊,,44
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,new insights,有机化工,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
基于碳纳米管-聚乙烯醇水凝胶的太阳能驱动界面水蒸发性能研究,new insights,有机化工,"['晏哲', '牛晓娟', '李浩然', '洪文鹏', '李艳', '', '李博宇']",东北电力大学学报,2021-11-23,期刊,,76
[C2MIM]+在碳纳米管中结构和性质的理论研究,new insights,有机化工,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
无机纳米填料对植入硅橡胶生物相容性的影响,new insights,有机化工,"['田由京', '石书萍', '吴幸']",中国组织工程研究,2021-11-22,期刊,,103
金属有机框架衍生纳米孔碳材料的研究进展,new insights,有机化工,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
新型抗污染膜材料研究进展,new insights,有机化工,"['赵亚翔', '柳君侠', '王志红', '邹康兵']",水处理技术,2021-11-20,期刊,,155
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,new insights,有机化工,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
胰腺癌靶向的碳纳米管超声造影剂的制备及体内外评价,new insights,有机化工,"['胡楚玲', '顾芬芬', '台宗光', '高申', '张敏敏']",实用药物与临床,2021-11-20,期刊,,
碳纳米管载钴析氢催化剂制备研究,new insights,有机化工,"['张卜升', '黄钰杰', '赵盘巢']",贵金属,2021-11-18,期刊,,180
电刺激控制释放地塞米松导电生物膜的制备与性能,new insights,有机化工,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,new insights,电力工业,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,new insights,电力工业,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
论道“芯”发展  洞见“芯”趋势,new insights,电力工业,[],东莞日报,2021-12-01,报纸,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,new insights,电力工业,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
CO2等离子体改性多壁碳纳米管对沥青基炭材料微结构及性能影响,new insights,电力工业,"['张作钦', '潘贵翔', '李杰', '陈欢', '李豪', '', '阴国锋']",铁道标准设计,2021-11-25,期刊,,29
碳纳米管补强丁苯橡胶/聚氯乙烯共混物的研究,new insights,电力工业,"['樊文礼', '刘奕麟', '瞿金磊', '张保岗', '刘莉']",橡胶工业,2021-11-25,期刊,,
Co@CNT复合电磁波吸收剂的制备及其吸波性能,new insights,电力工业,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,new insights,电力工业,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
空天电传输用聚酰亚胺改性与优化研究进展,new insights,电力工业,"['王健', '肖若凡', '刘人郢', '平安', '刘继奎', '', '李庆民']",航空学报,2021-11-23,期刊,,40
电化学制备碳纳米管负载镍-铁氢氧化物电极检测尿素,new insights,电力工业,"['李堃', '苏敏', '杨倩', '李玥祺', '于浩']",分析试验室,2021-11-23,期刊,,44
